patent_id,filing_date,title,year,abstract
12174710,2024-12-24,Restoring archived database data,2024,
12009376,2024-06-11,Highly integrated transmitter module for LiDAR,2024,
11956897,2024-04-09,Semiconductor package device and method of manufacturing the same,2024,
12008260,2024-06-11,Method of storage space management for improving endurance of storage devices,2024,
12132560,2024-10-29,"Data transmission method, data transmission apparatus, and computer-readable recording medium storing instructions to perform data transmission method",2024,
12144451,2024-11-19,Pillowcase,2024,
11962435,2024-04-16,Reciprocal calibration for channel estimation based on second-order statistics,2024,
12100476,2024-09-24,Test mode security circuit,2024,
11861799,2024-01-02,Multi-participant extended reality,2024,
12182839,2024-12-31,Real time avatar,2024,
12150683,2024-11-26,Clavicle implants,2024,
12158246,2024-12-03,"Depressurization system, apparatus and method for high pressure gas delivery",2024,
12127355,2024-10-22,Electrical equipment vent,2024,
12145298,2024-11-19,Symbol button for vehicle and manufacturing method thereof,2024,
12134048,2024-11-05,Oil and grit separator system with twin vortex,2024,
11929649,2024-03-12,Rotating electric machine with magnet insertion hole arrangement,2024,
11969325,2024-04-30,"Absorbent article with function-formed topsheet, and method for manufacturing",2024,
12080893,2024-09-03,"Conductor, power storage device, electronic device, and method for forming conductor",2024,
12141311,2024-11-12,"Data transmission method and apparatus, device, storage medium, and computer program product",2024,
11968532,2024-04-23,Method and apparatus for connecting to wireless access point,2024,
12091140,2024-09-17,Method for the maintenance of wind turbine towers by means of auxiliary floating systems,2024,
12160610,2024-12-03,Systems and methods for encoding three-dimensional media content,2024,
12014370,2024-06-18,"Processing apparatus, processing method, and non-transitory storage medium",2024,
11998858,2024-06-04,Agility performance system,2024,
11962077,2024-04-16,Electronic device having antenna,2024,
12075737,2024-09-03,Modular design for horticultural luminaires,2024,
12009239,2024-06-11,"Quick-detachable valve, substrate container provided with the same, and method of loading and unloading the same",2024,
12002757,2024-06-04,Staircase structure in three-dimensional memory device and method for forming the same,2024,
12040162,2024-07-16,Plasma apparatus and methods for processing feed material utilizing an upstream swirl module and composite gas flows,2024,
D1054227,2024-12-17,Sofa,2024,
12023822,2024-07-02,Automated application of cut thermal adhesive films,2024,
12136768,2024-11-05,Three-dimensional antenna structure,2024,
11876848,2024-01-16,"Method and device for displaying a virtual livestream room, client, server and medium",2024,
11980625,2024-05-14,Ganaxolone for use in treating tuberous sclerosis complex,2024,
12129382,2024-10-29,"Effect pigment, production method, value document and printing ink",2024,
12115162,2024-10-15,Palatable formulations,2024,
12146633,2024-11-19,Vehicle lamp system with frustum reflector and lighting method using frustum reflector,2024,
12012236,2024-06-18,Collet assembly of an umbilical plate that couples a launch vehicle to a ground station,2024,
11977699,2024-05-07,Electronic device and operating method of the same,2024,
11900976,2024-02-13,"Detection device, inspection device, magnetic tape cartridge, magnetic tape, magnetic tape drive, magnetic tape system, detection method, inspection method, and program",2024,
11951628,2024-04-09,"Robot controlling method, motion computing device and robot system",2024,
12112090,2024-10-08,Visual display system,2024,
11955944,2024-04-09,Multilayered low-pass filter,2024,
12185607,2024-12-31,Display device,2024,
12034654,2024-07-09,Data reassembly method and apparatus,2024,
12102806,2024-10-01,Actuation mechanism,2024,
12064837,2024-08-20,Method for manufacturing kitchen knife by using multilayer material,2024,
12098063,2024-09-24,Compact tool carrier and mainframes for a self-propelled machine,2024,
11928838,2024-03-12,Calibration system and method to align a 3D virtual scene and a 3D real world for a stereoscopic head-mounted display,2024,
12084003,2024-09-10,Wiper device,2024,
11931671,2024-03-19,Three-stage tubular T-shaped degassing device with microbubble axial flow and spiral flow fields,2024,
D1035787,2024-07-16,Flying toy,2024,
12180612,2024-12-31,Plant tissue-derived nanofibres,2024,
12091978,2024-09-17,"Power system with carbon dioxide working fluid, generator, and propulsion system",2024,
D1034822,2024-07-09,Set of playing cards,2024,
11886829,2024-01-30,Content access devices that use local audio translation for content presentation,2024,
11986548,2024-05-21,Hydrophobic topical compositions and methods for producing same,2024,
12137696,2024-11-12,System for cleaning fowl giblets,2024,
12099937,2024-09-24,Systems and methods for application selection using behavioral propensities,2024,
12153751,2024-11-26,Electronic device including an input sensor and an optical sensor,2024,
12125874,2024-10-22,Manufacturing method of semiconductor structure and semiconductor structure,2024,
12025300,2024-07-02,Lamp,2024,
12083087,2024-09-10,Aqueous formulation comprising paracetamol and ibuprofen,2024,
12058227,2024-08-06,"Consolidated content aggregation, analytics, notification, delivery and tracking",2024,
12070763,2024-08-27,Reversible corner shield and methods of use,2024,
12108919,2024-10-08,Wet dry appliance,2024,
12125001,2024-10-22,"Server, charging system, and computer readable recording medium",2024,
PP35653,2024-02-13,Dianthus plant named ‘WP22 ELECDR’,2024,
12126354,2024-10-22,Transceiver operative as energy harvesting source and data collector within batteryless wireless sensor system,2024,
12041609,2024-07-16,Cross-carrier scheduling with different numerologies,2024,
11915428,2024-02-27,Method for determining severity of skin disease based on percentage of body surface area covered by lesions,2024,
12024241,2024-07-02,Steering control device,2024,
12066559,2024-08-20,Increased positioning resolution,2024,
12098079,2024-09-24,"Chemical reactor with integrated heat exchanger, heater, and high conductance catalyst holder",2024,
11938326,2024-03-26,Methods and implantable medical systems that implement exposure modes of therapy that allow for continued operation during exposure to a magnetic disturbance,2024,
11876066,2024-01-16,"Palladium-coated copper bonding wire, wire bonding structure, semiconductor device, and manufacturing method of semiconductor device",2024,
D1011300,2024-01-16,Fuse,2024,
12090892,2024-09-17,Brake apparatus and method for controlling same,2024,
12054255,2024-08-06,Drone,2024,
12121871,2024-10-22,Pressurized liquid stream with dissolved gas,2024,
12126415,2024-10-22,"Data processing method, device, apparatus, and storage medium",2024,
12038833,2024-07-16,Test and validation of privacy protection quality of anonymization solutions,2024,
11982431,2024-05-14,LED lighting module,2024,
11877648,2024-01-23,Mobile table with selectively rotating table top,2024,
11920646,2024-03-05,"Method for operating a friction-locking shift element of a transmission, and control unit",2024,
12156883,2024-12-03,Bisphosphocin gel formulations and uses thereof,2024,
11949677,2024-04-02,Resource access based on audio signal,2024,
11932180,2024-03-19,Electric wire protection cover structure and electric wire routing unit,2024,
11878765,2024-01-23,Drive train components for recreational vehicles,2024,
11996753,2024-05-28,Drain plug with perimeter labyrinth for casings of rotary electric machines and corresponding casing,2024,
12184753,2024-12-31,Systems and methods for securing access rights to resources using cryptography and the blockchain,2024,
12061452,2024-08-13,Building management system with blockchain ledger,2024,
11891772,2024-02-06,System and method for estimating a payload of an industrial machine,2024,
11954035,2024-04-09,Cache architectures with address delay registers for memory devices,2024,
12066542,2024-08-20,Lidar system that generates a point cloud having multiple resolutions,2024,
11988400,2024-05-21,"Air-outlet duct structure, air-outlet panel and patio type air conditioner indoor unit",2024,
D1053553,2024-12-10,Hook tool,2024,
11894343,2024-02-06,Vertical semiconductor device with side grooves,2024,
12157283,2024-12-03,Method for depositing a colored layer on a tire,2024,
11970279,2024-04-30,Control system and methods of controlling an engine-mounting link system,2024,
11893133,2024-02-06,Budget tracking in a differentially private database system,2024,
12072667,2024-08-27,Cartridge and image forming apparatus,2024,
D1030389,2024-06-11,Seat body for chair,2024,
D1027096,2024-05-14,Gun chamber cartridge indicator,2024,
11973585,2024-04-30,Portable electromagnetic countermeasure device,2024,
12082488,2024-09-03,Metal-assisted delayed fluorescent emitters containing tridentate ligands,2024,
11863347,2024-01-02,Systems and methods for inter-device networking using intra-device protcols,2024,
12027321,2024-07-02,Method for producing electrode for aluminum electrolytic capacitor,2024,
12035382,2024-07-09,Data transmission method and communications device,2024,
12162201,2024-12-10,External cooling air ring for blown-film extrusion,2024,
11947835,2024-04-02,High-performance on-chip memory controller,2024,
12116511,2024-10-15,Process for preparing a solventless polyorganosiloxane pellet and a waterborne dispersion of a silicone pressure sensitive adhesive base,2024,
12170375,2024-12-17,Copper foil having excellent heat resistance property,2024,
D1011074,2024-01-16,Absorbent product dispenser,2024,
11933813,2024-03-19,Wind measuring system,2024,
11976737,2024-05-07,Check valve with secondary backflow seal,2024,
12125660,2024-10-22,X-ray tube and method of manufacturing X-ray tube,2024,
11862553,2024-01-02,Semiconductor device,2024,
12132108,2024-10-29,Dual gate structures for semiconductor devices,2024,
12166638,2024-12-10,Internet of things (IoT) systems and methods,2024,
D1050193,2024-11-05,Stand on mower,2024,
12167847,2024-12-17,"Devices, systems, and methods for coupling flexible filament to soft tissue",2024,
11917748,2024-02-27,Electric wiring member and liquid ejection head,2024,
